model : table13slim
N : 9
flips : False
optimizer : SGD
lr : 1.0
schedule : True
schedule_gamma : 0.3
schedule_freq : 10
seed : 1
n_epochs : 30
batch_size : 64
non_wrapped : False
chunked : False
dense : True
parameter_correction : True
print_freq : 20
print_prec : 2
device : cuda
subspace_training : True
ddim_vs_acc : True
timestamp : 2020-01-29 15:59:48

Channel scaling factor: 2.1990338787749493

The number of parameters is: 264111

The number of individual parameters is:

18
324
18
18
27
42282
27
27
53
124497
53
53
64
91584
64
64
4096
64
640
10
64
64

nonzero elements in E: 13205548
elements in E: 13205550
fraction nonzero: 0.999999848548527
Epoch 1 start
The current lr is: 1.0
/tmp/pip-req-build-4baxydiv/aten/src/ATen/native/IndexingUtils.h:20: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead.
/tmp/pip-req-build-4baxydiv/aten/src/ATen/native/IndexingUtils.h:20: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead.
/tmp/pip-req-build-4baxydiv/aten/src/ATen/native/IndexingUtils.h:20: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead.
Batch: 0; loss: 2.36; acc: 0.12
Batch: 20; loss: 2.33; acc: 0.17
Batch: 40; loss: 2.31; acc: 0.09
Batch: 60; loss: 2.36; acc: 0.09
Batch: 80; loss: 2.24; acc: 0.17
Batch: 100; loss: 2.19; acc: 0.19
Batch: 120; loss: 2.24; acc: 0.16
Batch: 140; loss: 2.12; acc: 0.25
Batch: 160; loss: 2.21; acc: 0.23
Batch: 180; loss: 2.14; acc: 0.3
Batch: 200; loss: 2.16; acc: 0.19
Batch: 220; loss: 2.17; acc: 0.2
Batch: 240; loss: 2.05; acc: 0.22
Batch: 260; loss: 2.1; acc: 0.25
Batch: 280; loss: 2.11; acc: 0.19
Batch: 300; loss: 2.09; acc: 0.28
Batch: 320; loss: 2.08; acc: 0.25
Batch: 340; loss: 2.03; acc: 0.31
Batch: 360; loss: 2.05; acc: 0.28
Batch: 380; loss: 2.14; acc: 0.27
Batch: 400; loss: 2.07; acc: 0.3
Batch: 420; loss: 2.03; acc: 0.25
Batch: 440; loss: 2.02; acc: 0.33
Batch: 460; loss: 1.99; acc: 0.31
Batch: 480; loss: 1.88; acc: 0.33
Batch: 500; loss: 2.06; acc: 0.23
Batch: 520; loss: 1.92; acc: 0.44
Batch: 540; loss: 2.06; acc: 0.31
Batch: 560; loss: 1.97; acc: 0.34
Batch: 580; loss: 1.94; acc: 0.39
Batch: 600; loss: 1.98; acc: 0.42
Batch: 620; loss: 1.96; acc: 0.38
Batch: 640; loss: 1.9; acc: 0.41
Batch: 660; loss: 1.9; acc: 0.36
Batch: 680; loss: 1.8; acc: 0.52
Batch: 700; loss: 1.86; acc: 0.36
Batch: 720; loss: 1.88; acc: 0.34
Batch: 740; loss: 1.83; acc: 0.41
Batch: 760; loss: 1.83; acc: 0.42
Batch: 780; loss: 1.81; acc: 0.48
Train Epoch over. train_loss: 2.05; train_accuracy: 0.29 

2.2168280338519253e-05
4.365458153188229e-06
Batch: 0; loss: 1.97; acc: 0.34
Batch: 20; loss: 1.8; acc: 0.48
Batch: 40; loss: 1.69; acc: 0.58
Batch: 60; loss: 1.78; acc: 0.5
Batch: 80; loss: 1.82; acc: 0.55
Batch: 100; loss: 1.84; acc: 0.42
Batch: 120; loss: 1.91; acc: 0.38
Batch: 140; loss: 1.68; acc: 0.62
Val Epoch over. val_loss: 1.8416458884621882; val_accuracy: 0.43471337579617836 

The current subspace-distance is: 4.365458153188229e-06 

Epoch 2 start
The current lr is: 1.0
Batch: 0; loss: 1.92; acc: 0.39
Batch: 20; loss: 1.9; acc: 0.39
Batch: 40; loss: 1.79; acc: 0.44
Batch: 60; loss: 1.88; acc: 0.34
Batch: 80; loss: 1.92; acc: 0.38
Batch: 100; loss: 1.84; acc: 0.39
Batch: 120; loss: 1.81; acc: 0.44
Batch: 140; loss: 1.89; acc: 0.45
Batch: 160; loss: 1.86; acc: 0.44
Batch: 180; loss: 1.87; acc: 0.41
Batch: 200; loss: 1.82; acc: 0.5
Batch: 220; loss: 1.85; acc: 0.45
Batch: 240; loss: 1.76; acc: 0.48
Batch: 260; loss: 1.7; acc: 0.53
Batch: 280; loss: 1.86; acc: 0.47
Batch: 300; loss: 1.81; acc: 0.48
Batch: 320; loss: 1.77; acc: 0.52
Batch: 340; loss: 1.78; acc: 0.52
Batch: 360; loss: 1.82; acc: 0.42
Batch: 380; loss: 1.82; acc: 0.47
Batch: 400; loss: 1.8; acc: 0.47
Batch: 420; loss: 1.85; acc: 0.42
Batch: 440; loss: 1.86; acc: 0.5
Batch: 460; loss: 1.88; acc: 0.41
Batch: 480; loss: 1.83; acc: 0.45
Batch: 500; loss: 1.74; acc: 0.52
Batch: 520; loss: 1.79; acc: 0.48
Batch: 540; loss: 1.71; acc: 0.52
Batch: 560; loss: 1.88; acc: 0.42
Batch: 580; loss: 1.78; acc: 0.5
Batch: 600; loss: 1.74; acc: 0.58
Batch: 620; loss: 1.84; acc: 0.42
Batch: 640; loss: 1.86; acc: 0.41
Batch: 660; loss: 1.79; acc: 0.47
Batch: 680; loss: 1.76; acc: 0.45
Batch: 700; loss: 1.78; acc: 0.52
Batch: 720; loss: 1.82; acc: 0.5
Batch: 740; loss: 1.78; acc: 0.42
Batch: 760; loss: 1.84; acc: 0.45
Batch: 780; loss: 1.8; acc: 0.53
Train Epoch over. train_loss: 1.81; train_accuracy: 0.46 

2.58310537901707e-05
6.58099133943324e-06
Batch: 0; loss: 1.92; acc: 0.42
Batch: 20; loss: 1.74; acc: 0.59
Batch: 40; loss: 1.54; acc: 0.69
Batch: 60; loss: 1.71; acc: 0.58
Batch: 80; loss: 1.65; acc: 0.61
Batch: 100; loss: 1.75; acc: 0.53
Batch: 120; loss: 1.83; acc: 0.45
Batch: 140; loss: 1.59; acc: 0.62
Val Epoch over. val_loss: 1.7387279507460867; val_accuracy: 0.5140326433121019 

The current subspace-distance is: 6.58099133943324e-06 

Epoch 3 start
The current lr is: 1.0
Batch: 0; loss: 1.79; acc: 0.41
Batch: 20; loss: 1.8; acc: 0.52
Batch: 40; loss: 1.88; acc: 0.41
Batch: 60; loss: 1.84; acc: 0.41
Batch: 80; loss: 1.82; acc: 0.44
Batch: 100; loss: 1.76; acc: 0.45
Batch: 120; loss: 1.73; acc: 0.55
Batch: 140; loss: 1.78; acc: 0.45
Batch: 160; loss: 1.7; acc: 0.58
Batch: 180; loss: 1.76; acc: 0.45
Batch: 200; loss: 1.77; acc: 0.44
Batch: 220; loss: 1.9; acc: 0.39
Batch: 240; loss: 1.8; acc: 0.53
Batch: 260; loss: 1.78; acc: 0.53
Batch: 280; loss: 1.74; acc: 0.53
Batch: 300; loss: 1.83; acc: 0.42
Batch: 320; loss: 1.68; acc: 0.61
Batch: 340; loss: 1.74; acc: 0.48
Batch: 360; loss: 1.82; acc: 0.44
Batch: 380; loss: 1.74; acc: 0.44
Batch: 400; loss: 1.77; acc: 0.45
Batch: 420; loss: 1.62; acc: 0.59
Batch: 440; loss: 1.8; acc: 0.53
Batch: 460; loss: 1.81; acc: 0.44
Batch: 480; loss: 1.82; acc: 0.47
Batch: 500; loss: 1.8; acc: 0.52
Batch: 520; loss: 1.84; acc: 0.48
Batch: 540; loss: 1.86; acc: 0.33
Batch: 560; loss: 1.79; acc: 0.52
Batch: 580; loss: 1.72; acc: 0.55
Batch: 600; loss: 1.67; acc: 0.66
Batch: 620; loss: 1.91; acc: 0.39
Batch: 640; loss: 1.66; acc: 0.55
Batch: 660; loss: 1.83; acc: 0.44
Batch: 680; loss: 1.75; acc: 0.48
Batch: 700; loss: 1.77; acc: 0.47
Batch: 720; loss: 1.75; acc: 0.55
Batch: 740; loss: 1.81; acc: 0.44
Batch: 760; loss: 1.66; acc: 0.58
Batch: 780; loss: 1.7; acc: 0.52
Train Epoch over. train_loss: 1.76; train_accuracy: 0.49 

2.7892419893760234e-05
8.014870218175929e-06
Batch: 0; loss: 1.89; acc: 0.44
Batch: 20; loss: 1.72; acc: 0.61
Batch: 40; loss: 1.52; acc: 0.64
Batch: 60; loss: 1.68; acc: 0.59
Batch: 80; loss: 1.6; acc: 0.59
Batch: 100; loss: 1.7; acc: 0.59
Batch: 120; loss: 1.8; acc: 0.48
Batch: 140; loss: 1.55; acc: 0.64
Val Epoch over. val_loss: 1.7084355445424462; val_accuracy: 0.523984872611465 

The current subspace-distance is: 8.014870218175929e-06 

Epoch 4 start
The current lr is: 1.0
Batch: 0; loss: 1.69; acc: 0.5
Batch: 20; loss: 1.73; acc: 0.52
Batch: 40; loss: 1.81; acc: 0.42
Batch: 60; loss: 1.76; acc: 0.39
Batch: 80; loss: 1.89; acc: 0.45
Batch: 100; loss: 1.81; acc: 0.36
Batch: 120; loss: 1.73; acc: 0.56
Batch: 140; loss: 1.84; acc: 0.41
Batch: 160; loss: 1.7; acc: 0.53
Batch: 180; loss: 1.78; acc: 0.48
Batch: 200; loss: 1.74; acc: 0.36
Batch: 220; loss: 1.89; acc: 0.39
Batch: 240; loss: 1.71; acc: 0.55
Batch: 260; loss: 1.72; acc: 0.48
Batch: 280; loss: 1.91; acc: 0.44
Batch: 300; loss: 1.78; acc: 0.47
Batch: 320; loss: 1.78; acc: 0.45
Batch: 340; loss: 1.88; acc: 0.41
Batch: 360; loss: 1.81; acc: 0.47
Batch: 380; loss: 1.82; acc: 0.45
Batch: 400; loss: 1.72; acc: 0.52
Batch: 420; loss: 1.52; acc: 0.62
Batch: 440; loss: 1.79; acc: 0.45
Batch: 460; loss: 1.75; acc: 0.56
Batch: 480; loss: 1.75; acc: 0.42
