d_dim,train_loss,train_accuracy,val_loss,val_accuracy
1,8.488307516098022,0.5575,8.174571477683486,0.5890724522292994
2,7.304262365722656,0.6271,7.769754236670816,0.6159434713375797
3,7.207236700057983,0.6337,7.538212967526381,0.613953025477707
4,7.214312761688232,0.636325,7.5232260758709755,0.6248009554140127
5,7.144441064834595,0.640725,7.983343561743475,0.6183320063694268
6,7.13605335521698,0.6453,7.678451797764772,0.6267914012738853
7,7.111848642349243,0.6453,7.6372392238325375,0.6315684713375797
8,7.110859948348999,0.646975,7.613878400462448,0.630672770700637
9,7.125382015228271,0.6429,7.768868964189177,0.6202229299363057
10,7.077966290283203,0.64425,8.125441789627075,0.616640127388535
11,7.080812144470215,0.642275,7.678619507771389,0.6179339171974523
12,7.090559334945679,0.64115,7.833502499161253,0.6199243630573248
13,7.090232929992676,0.6422,7.531649138517441,0.6227109872611465
14,7.08415251121521,0.64035,7.752967081252177,0.6180334394904459
15,7.087381474304199,0.642925,7.995509430101722,0.6233081210191083
