epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,nan,0.098325,nan,0.10121417197452229
2,nan,0.0981,nan,0.10121417197452229
3,nan,0.0981,nan,0.10121417197452229
4,nan,0.0981,nan,0.10121417197452229
5,nan,0.0981,nan,0.10121417197452229
6,nan,0.0981,nan,0.10121417197452229
7,nan,0.0981,nan,0.10121417197452229
8,nan,0.0981,nan,0.10121417197452229
9,nan,0.0981,nan,0.10121417197452229
10,nan,0.0981,nan,0.10121417197452229
11,nan,0.0981,nan,0.10121417197452229
12,nan,0.0981,nan,0.10121417197452229
13,nan,0.0981,nan,0.10121417197452229
14,nan,0.0981,nan,0.10121417197452229
15,nan,0.0981,nan,0.10121417197452229
16,nan,0.0981,nan,0.10121417197452229
17,nan,0.0981,nan,0.10121417197452229
18,nan,0.0981,nan,0.10121417197452229
19,nan,0.0981,nan,0.10121417197452229
20,nan,0.0981,nan,0.10121417197452229
21,nan,0.0981,nan,0.10121417197452229
22,nan,0.0981,nan,0.10121417197452229
23,nan,0.0981,nan,0.10121417197452229
24,nan,0.0981,nan,0.10121417197452229
25,nan,0.0981,nan,0.10121417197452229
26,nan,0.0981,nan,0.10121417197452229
27,nan,0.0981,nan,0.10121417197452229
28,nan,0.0981,nan,0.10121417197452229
29,nan,0.0981,nan,0.10121417197452229
30,nan,0.0981,nan,0.10121417197452229
