Namespace(batch_size=64, chunked=False, ddim_vs_acc=True, dense=False, device=device(type='cuda'), lr=1.0, model='reg_lenet_2', n_epochs=50, non_wrapped=False, optimizer='SGD', parameter_correction=False, print_freq=20, print_prec=2, schedule=True, schedule_freq=10, schedule_gamma=0.4, seed=1, subspace_training=True, timestamp='2020-01-19 19:11:48')
nonzero elements in E: 7110
elements in E: 988700
fraction nonzero: 0.007191261252149287
Epoch 1 start
The current lr is: 1.0
/tmp/pip-req-build-4baxydiv/aten/src/ATen/native/IndexingUtils.h:20: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead.
/tmp/pip-req-build-4baxydiv/aten/src/ATen/native/IndexingUtils.h:20: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead.
Batch: 0; loss: 2.3; acc: 0.16
Batch: 20; loss: 2.3; acc: 0.12
Batch: 40; loss: 2.3; acc: 0.16
Batch: 60; loss: 2.3; acc: 0.12
Batch: 80; loss: 2.3; acc: 0.12
Batch: 100; loss: 2.3; acc: 0.08
Batch: 120; loss: 2.32; acc: 0.05
Batch: 140; loss: 2.3; acc: 0.09
Batch: 160; loss: 2.3; acc: 0.08
Batch: 180; loss: 2.31; acc: 0.08
Batch: 200; loss: 2.31; acc: 0.11
Batch: 220; loss: 2.31; acc: 0.11
Batch: 240; loss: 2.3; acc: 0.09
Batch: 260; loss: 2.3; acc: 0.12
Batch: 280; loss: 2.31; acc: 0.08
Batch: 300; loss: 2.31; acc: 0.11
Batch: 320; loss: 2.3; acc: 0.05
Batch: 340; loss: 2.32; acc: 0.11
Batch: 360; loss: 2.3; acc: 0.08
Batch: 380; loss: 2.3; acc: 0.11
Batch: 400; loss: 2.28; acc: 0.16
Batch: 420; loss: 2.31; acc: 0.09
Batch: 440; loss: 2.3; acc: 0.12
Batch: 460; loss: 2.3; acc: 0.09
Batch: 480; loss: 2.29; acc: 0.11
Batch: 500; loss: 2.31; acc: 0.08
Batch: 520; loss: 2.31; acc: 0.05
Batch: 540; loss: 2.31; acc: 0.08
Batch: 560; loss: 2.3; acc: 0.11
Batch: 580; loss: 2.3; acc: 0.05
Batch: 600; loss: 2.3; acc: 0.08
Batch: 620; loss: 2.3; acc: 0.09
Batch: 640; loss: 2.3; acc: 0.12
Batch: 660; loss: 2.29; acc: 0.12
Batch: 680; loss: 2.31; acc: 0.08
Batch: 700; loss: 2.3; acc: 0.11
Batch: 720; loss: 2.3; acc: 0.11
Batch: 740; loss: 2.31; acc: 0.05
Batch: 760; loss: 2.3; acc: 0.09
Batch: 780; loss: 2.29; acc: 0.16
Train Epoch over. train_loss: 2.3; train_accuracy: 0.1 

Batch: 0; loss: 2.3; acc: 0.08
Batch: 20; loss: 2.31; acc: 0.12
Batch: 40; loss: 2.3; acc: 0.12
Batch: 60; loss: 2.3; acc: 0.09
Batch: 80; loss: 2.29; acc: 0.08
Batch: 100; loss: 2.3; acc: 0.16
Batch: 120; loss: 2.31; acc: 0.09
Batch: 140; loss: 2.3; acc: 0.12
Val Epoch over. val_loss: 2.2978663338217764; val_accuracy: 0.10877786624203821 

Epoch 2 start
The current lr is: 1.0
Batch: 0; loss: 2.29; acc: 0.16
Batch: 20; loss: 2.3; acc: 0.08
Batch: 40; loss: 2.29; acc: 0.16
Batch: 60; loss: 2.29; acc: 0.14
Batch: 80; loss: 2.29; acc: 0.09
Batch: 100; loss: 2.3; acc: 0.11
Batch: 120; loss: 2.3; acc: 0.09
Batch: 140; loss: 2.31; acc: 0.06
Batch: 160; loss: 2.29; acc: 0.14
Batch: 180; loss: 2.29; acc: 0.17
Batch: 200; loss: 2.31; acc: 0.08
Batch: 220; loss: 2.29; acc: 0.17
Batch: 240; loss: 2.3; acc: 0.12
Batch: 260; loss: 2.29; acc: 0.11
Batch: 280; loss: 2.3; acc: 0.16
Batch: 300; loss: 2.3; acc: 0.16
Batch: 320; loss: 2.31; acc: 0.05
Batch: 340; loss: 2.29; acc: 0.16
Batch: 360; loss: 2.28; acc: 0.22
Batch: 380; loss: 2.31; acc: 0.12
Batch: 400; loss: 2.29; acc: 0.19
Batch: 420; loss: 2.3; acc: 0.17
Batch: 440; loss: 2.29; acc: 0.16
Batch: 460; loss: 2.29; acc: 0.17
Batch: 480; loss: 2.3; acc: 0.12
Batch: 500; loss: 2.3; acc: 0.14
Batch: 520; loss: 2.3; acc: 0.2
Batch: 540; loss: 2.3; acc: 0.14
Batch: 560; loss: 2.31; acc: 0.11
Batch: 580; loss: 2.29; acc: 0.27
Batch: 600; loss: 2.3; acc: 0.17
Batch: 620; loss: 2.3; acc: 0.17
Batch: 640; loss: 2.29; acc: 0.17
Batch: 660; loss: 2.3; acc: 0.19
Batch: 680; loss: 2.3; acc: 0.22
Batch: 700; loss: 2.29; acc: 0.25
Batch: 720; loss: 2.29; acc: 0.2
Batch: 740; loss: 2.3; acc: 0.17
Batch: 760; loss: 2.29; acc: 0.23
Batch: 780; loss: 2.3; acc: 0.14
Train Epoch over. train_loss: 2.3; train_accuracy: 0.16 

Batch: 0; loss: 2.29; acc: 0.17
Batch: 20; loss: 2.3; acc: 0.12
Batch: 40; loss: 2.29; acc: 0.22
Batch: 60; loss: 2.29; acc: 0.2
Batch: 80; loss: 2.29; acc: 0.2
Batch: 100; loss: 2.3; acc: 0.14
Batch: 120; loss: 2.3; acc: 0.14
Batch: 140; loss: 2.29; acc: 0.22
Val Epoch over. val_loss: 2.293655747820617; val_accuracy: 0.17894108280254778 

Epoch 3 start
The current lr is: 1.0
Batch: 0; loss: 2.3; acc: 0.16
Batch: 20; loss: 2.3; acc: 0.16
Batch: 40; loss: 2.29; acc: 0.2
Batch: 60; loss: 2.3; acc: 0.17
Batch: 80; loss: 2.29; acc: 0.2
Batch: 100; loss: 2.29; acc: 0.16
Batch: 120; loss: 2.3; acc: 0.12
Batch: 140; loss: 2.29; acc: 0.19
Batch: 160; loss: 2.3; acc: 0.08
Batch: 180; loss: 2.29; acc: 0.17
Batch: 200; loss: 2.29; acc: 0.14
Batch: 220; loss: 2.29; acc: 0.12
Batch: 240; loss: 2.29; acc: 0.14
Batch: 260; loss: 2.29; acc: 0.14
Batch: 280; loss: 2.29; acc: 0.16
Batch: 300; loss: 2.3; acc: 0.11
Batch: 320; loss: 2.29; acc: 0.16
Batch: 340; loss: 2.29; acc: 0.11
Batch: 360; loss: 2.29; acc: 0.09
Batch: 380; loss: 2.3; acc: 0.08
Batch: 400; loss: 2.29; acc: 0.19
Batch: 420; loss: 2.29; acc: 0.11
Batch: 440; loss: 2.3; acc: 0.08
Batch: 460; loss: 2.29; acc: 0.09
Batch: 480; loss: 2.29; acc: 0.16
Batch: 500; loss: 2.29; acc: 0.14
Batch: 520; loss: 2.29; acc: 0.12
Batch: 540; loss: 2.29; acc: 0.17
Batch: 560; loss: 2.28; acc: 0.16
Batch: 580; loss: 2.3; acc: 0.08
Batch: 600; loss: 2.29; acc: 0.12
Batch: 620; loss: 2.28; acc: 0.17
Batch: 640; loss: 2.29; acc: 0.16
Batch: 660; loss: 2.28; acc: 0.2
Batch: 680; loss: 2.3; acc: 0.11
Batch: 700; loss: 2.29; acc: 0.16
Batch: 720; loss: 2.28; acc: 0.19
Batch: 740; loss: 2.28; acc: 0.17
Batch: 760; loss: 2.28; acc: 0.14
Batch: 780; loss: 2.29; acc: 0.09
Train Epoch over. train_loss: 2.29; train_accuracy: 0.15 

Batch: 0; loss: 2.29; acc: 0.16
Batch: 20; loss: 2.29; acc: 0.08
Batch: 40; loss: 2.28; acc: 0.14
Batch: 60; loss: 2.28; acc: 0.16
Batch: 80; loss: 2.28; acc: 0.16
Batch: 100; loss: 2.29; acc: 0.08
Batch: 120; loss: 2.29; acc: 0.12
Batch: 140; loss: 2.28; acc: 0.12
Val Epoch over. val_loss: 2.288645395048105; val_accuracy: 0.129578025477707 

Epoch 4 start
The current lr is: 1.0
Batch: 0; loss: 2.29; acc: 0.14
Batch: 20; loss: 2.29; acc: 0.12
Batch: 40; loss: 2.3; acc: 0.05
Batch: 60; loss: 2.3; acc: 0.11
Batch: 80; loss: 2.29; acc: 0.16
Batch: 100; loss: 2.28; acc: 0.16
Batch: 120; loss: 2.28; acc: 0.17
Batch: 140; loss: 2.28; acc: 0.14
Batch: 160; loss: 2.29; acc: 0.09
Batch: 180; loss: 2.28; acc: 0.12
Batch: 200; loss: 2.28; acc: 0.12
Batch: 220; loss: 2.27; acc: 0.23
Batch: 240; loss: 2.29; acc: 0.11
Batch: 260; loss: 2.28; acc: 0.17
Batch: 280; loss: 2.29; acc: 0.12
Batch: 300; loss: 2.3; acc: 0.11
Batch: 320; loss: 2.28; acc: 0.2
Batch: 340; loss: 2.31; acc: 0.08
Batch: 360; loss: 2.28; acc: 0.17
Batch: 380; loss: 2.29; acc: 0.22
Batch: 400; loss: 2.27; acc: 0.19
Batch: 420; loss: 2.28; acc: 0.17
Batch: 440; loss: 2.28; acc: 0.14
Batch: 460; loss: 2.27; acc: 0.16
Batch: 480; loss: 2.28; acc: 0.17
Batch: 500; loss: 2.28; acc: 0.19
Batch: 520; loss: 2.29; acc: 0.17
Batch: 540; loss: 2.28; acc: 0.22
Batch: 560; loss: 2.29; acc: 0.14
Batch: 580; loss: 2.29; acc: 0.08
Batch: 600; loss: 2.28; acc: 0.19
Batch: 620; loss: 2.28; acc: 0.16
Batch: 640; loss: 2.26; acc: 0.23
Batch: 660; loss: 2.28; acc: 0.16
Batch: 680; loss: 2.24; acc: 0.33
Batch: 700; loss: 2.29; acc: 0.19
Batch: 720; loss: 2.29; acc: 0.14
Batch: 740; loss: 2.29; acc: 0.16
Batch: 760; loss: 2.29; acc: 0.14
Batch: 780; loss: 2.29; acc: 0.09
Train Epoch over. train_loss: 2.28; train_accuracy: 0.16 

Batch: 0; loss: 2.28; acc: 0.17
Batch: 20; loss: 2.29; acc: 0.14
Batch: 40; loss: 2.27; acc: 0.16
Batch: 60; loss: 2.27; acc: 0.19
Batch: 80; loss: 2.27; acc: 0.2
Batch: 100; loss: 2.29; acc: 0.11
Batch: 120; loss: 2.28; acc: 0.12
Batch: 140; loss: 2.27; acc: 0.23
Val Epoch over. val_loss: 2.2786577932394234; val_accuracy: 0.16291799363057324 

Epoch 5 start
The current lr is: 1.0
Batch: 0; loss: 2.28; acc: 0.19
Batch: 20; loss: 2.27; acc: 0.22
Batch: 40; loss: 2.27; acc: 0.22
Batch: 60; loss: 2.26; acc: 0.2
Batch: 80; loss: 2.27; acc: 0.22
Batch: 100; loss: 2.29; acc: 0.09
Batch: 120; loss: 2.26; acc: 0.25
Batch: 140; loss: 2.27; acc: 0.25
Batch: 160; loss: 2.27; acc: 0.2
Batch: 180; loss: 2.28; acc: 0.14
Batch: 200; loss: 2.26; acc: 0.22
Batch: 220; loss: 2.28; acc: 0.19
Batch: 240; loss: 2.28; acc: 0.22
Batch: 260; loss: 2.28; acc: 0.16
Batch: 280; loss: 2.27; acc: 0.19
Batch: 300; loss: 2.25; acc: 0.27
Batch: 320; loss: 2.27; acc: 0.17
Batch: 340; loss: 2.24; acc: 0.25
Batch: 360; loss: 2.26; acc: 0.23
Batch: 380; loss: 2.27; acc: 0.2
Batch: 400; loss: 2.29; acc: 0.08
Batch: 420; loss: 2.28; acc: 0.14
Batch: 440; loss: 2.27; acc: 0.12
Batch: 460; loss: 2.25; acc: 0.22
Batch: 480; loss: 2.27; acc: 0.12
Batch: 500; loss: 2.23; acc: 0.23
Batch: 520; loss: 2.28; acc: 0.12
Batch: 540; loss: 2.27; acc: 0.11
Batch: 560; loss: 2.27; acc: 0.09
Batch: 580; loss: 2.27; acc: 0.14
Batch: 600; loss: 2.22; acc: 0.27
Batch: 620; loss: 2.29; acc: 0.08
Batch: 640; loss: 2.27; acc: 0.14
Batch: 660; loss: 2.24; acc: 0.17
Batch: 680; loss: 2.26; acc: 0.09
Batch: 700; loss: 2.27; acc: 0.11
Batch: 720; loss: 2.22; acc: 0.27
Batch: 740; loss: 2.29; acc: 0.06
Batch: 760; loss: 2.23; acc: 0.16
Batch: 780; loss: 2.22; acc: 0.19
Train Epoch over. train_loss: 2.26; train_accuracy: 0.18 

Batch: 0; loss: 2.24; acc: 0.16
Batch: 20; loss: 2.26; acc: 0.14
Batch: 40; loss: 2.22; acc: 0.17
Batch: 60; loss: 2.23; acc: 0.2
Batch: 80; loss: 2.2; acc: 0.2
Batch: 100; loss: 2.27; acc: 0.12
Batch: 120; loss: 2.26; acc: 0.14
Batch: 140; loss: 2.22; acc: 0.27
Val Epoch over. val_loss: 2.2331363866283636; val_accuracy: 0.17973726114649682 

Epoch 6 start
The current lr is: 1.0
Batch: 0; loss: 2.23; acc: 0.16
Batch: 20; loss: 2.27; acc: 0.12
Batch: 40; loss: 2.16; acc: 0.25
Batch: 60; loss: 2.23; acc: 0.17
Batch: 80; loss: 2.24; acc: 0.12
Batch: 100; loss: 2.23; acc: 0.17
Batch: 120; loss: 2.23; acc: 0.14
Batch: 140; loss: 2.21; acc: 0.19
Batch: 160; loss: 2.18; acc: 0.25
Batch: 180; loss: 2.11; acc: 0.3
Batch: 200; loss: 2.18; acc: 0.2
Batch: 220; loss: 2.19; acc: 0.23
Batch: 240; loss: 2.21; acc: 0.17
Batch: 260; loss: 2.15; acc: 0.23
Batch: 280; loss: 2.1; acc: 0.34
Batch: 300; loss: 2.04; acc: 0.33
Batch: 320; loss: 2.1; acc: 0.31
Batch: 340; loss: 2.01; acc: 0.31
Batch: 360; loss: 2.1; acc: 0.27
Batch: 380; loss: 2.09; acc: 0.3
Batch: 400; loss: 1.98; acc: 0.38
Batch: 420; loss: 2.07; acc: 0.22
Batch: 440; loss: 2.09; acc: 0.27
Batch: 460; loss: 1.92; acc: 0.38
Batch: 480; loss: 2.07; acc: 0.22
Batch: 500; loss: 1.98; acc: 0.3
Batch: 520; loss: 1.95; acc: 0.34
Batch: 540; loss: 1.76; acc: 0.38
Batch: 560; loss: 1.9; acc: 0.38
Batch: 580; loss: 1.88; acc: 0.41
Batch: 600; loss: 1.74; acc: 0.44
Batch: 620; loss: 1.88; acc: 0.39
Batch: 640; loss: 1.76; acc: 0.41
Batch: 660; loss: 1.98; acc: 0.27
Batch: 680; loss: 1.87; acc: 0.33
Batch: 700; loss: 1.92; acc: 0.36
Batch: 720; loss: 1.87; acc: 0.34
Batch: 740; loss: 1.82; acc: 0.44
Batch: 760; loss: 1.92; acc: 0.33
Batch: 780; loss: 1.9; acc: 0.3
Train Epoch over. train_loss: 2.05; train_accuracy: 0.27 

Batch: 0; loss: 1.81; acc: 0.44
Batch: 20; loss: 2.03; acc: 0.27
Batch: 40; loss: 1.85; acc: 0.36
Batch: 60; loss: 1.75; acc: 0.47
Batch: 80; loss: 1.66; acc: 0.41
Batch: 100; loss: 1.92; acc: 0.23
Batch: 120; loss: 1.88; acc: 0.39
Batch: 140; loss: 1.87; acc: 0.41
Val Epoch over. val_loss: 1.8944552149742273; val_accuracy: 0.34195859872611467 

Epoch 7 start
The current lr is: 1.0
Batch: 0; loss: 1.94; acc: 0.36
Batch: 20; loss: 1.91; acc: 0.27
Batch: 40; loss: 1.76; acc: 0.36
Batch: 60; loss: 1.92; acc: 0.3
Batch: 80; loss: 1.97; acc: 0.31
Batch: 100; loss: 2.08; acc: 0.31
Batch: 120; loss: 1.93; acc: 0.31
Batch: 140; loss: 1.97; acc: 0.28
Batch: 160; loss: 1.78; acc: 0.44
Batch: 180; loss: 1.74; acc: 0.44
Batch: 200; loss: 1.63; acc: 0.39
Batch: 220; loss: 1.84; acc: 0.31
Batch: 240; loss: 1.6; acc: 0.44
Batch: 260; loss: 1.72; acc: 0.38
Batch: 280; loss: 1.74; acc: 0.39
Batch: 300; loss: 1.76; acc: 0.36
Batch: 320; loss: 2.12; acc: 0.27
Batch: 340; loss: 1.83; acc: 0.34
Batch: 360; loss: 1.72; acc: 0.41
Batch: 380; loss: 1.84; acc: 0.31
Batch: 400; loss: 1.72; acc: 0.36
Batch: 420; loss: 1.89; acc: 0.34
Batch: 440; loss: 1.61; acc: 0.38
Batch: 460; loss: 1.7; acc: 0.42
Batch: 480; loss: 1.59; acc: 0.47
Batch: 500; loss: 1.81; acc: 0.34
Batch: 520; loss: 1.67; acc: 0.39
Batch: 540; loss: 1.71; acc: 0.38
Batch: 560; loss: 1.97; acc: 0.31
Batch: 580; loss: 1.72; acc: 0.36
Batch: 600; loss: 1.8; acc: 0.44
Batch: 620; loss: 1.67; acc: 0.44
Batch: 640; loss: 1.72; acc: 0.42
Batch: 660; loss: 1.73; acc: 0.38
Batch: 680; loss: 1.81; acc: 0.31
Batch: 700; loss: 1.74; acc: 0.42
Batch: 720; loss: 1.67; acc: 0.44
Batch: 740; loss: 1.69; acc: 0.44
Batch: 760; loss: 1.45; acc: 0.45
Batch: 780; loss: 1.8; acc: 0.33
Train Epoch over. train_loss: 1.76; train_accuracy: 0.38 

Batch: 0; loss: 1.59; acc: 0.48
Batch: 20; loss: 2.04; acc: 0.34
Batch: 40; loss: 1.57; acc: 0.5
Batch: 60; loss: 1.52; acc: 0.48
Batch: 80; loss: 1.48; acc: 0.42
Batch: 100; loss: 1.76; acc: 0.39
Batch: 120; loss: 1.78; acc: 0.44
Batch: 140; loss: 1.88; acc: 0.31
Val Epoch over. val_loss: 1.7782330467442797; val_accuracy: 0.3885350318471338 

Epoch 8 start
The current lr is: 1.0
Batch: 0; loss: 1.69; acc: 0.39
Batch: 20; loss: 1.63; acc: 0.45
Batch: 40; loss: 1.8; acc: 0.33
Batch: 60; loss: 1.57; acc: 0.41
Batch: 80; loss: 1.55; acc: 0.47
Batch: 100; loss: 1.77; acc: 0.39
Batch: 120; loss: 1.66; acc: 0.41
Batch: 140; loss: 1.65; acc: 0.39
Batch: 160; loss: 1.66; acc: 0.47
Batch: 180; loss: 1.87; acc: 0.33
Batch: 200; loss: 1.55; acc: 0.44
Batch: 220; loss: 1.65; acc: 0.41
Batch: 240; loss: 1.94; acc: 0.33
Batch: 260; loss: 1.8; acc: 0.33
Batch: 280; loss: 1.65; acc: 0.44
Batch: 300; loss: 1.73; acc: 0.44
Batch: 320; loss: 1.84; acc: 0.38
Batch: 340; loss: 1.66; acc: 0.45
Batch: 360; loss: 1.6; acc: 0.42
Batch: 380; loss: 1.58; acc: 0.41
Batch: 400; loss: 1.75; acc: 0.33
Batch: 420; loss: 1.74; acc: 0.44
Batch: 440; loss: 1.69; acc: 0.42
Batch: 460; loss: 1.66; acc: 0.47
Batch: 480; loss: 1.58; acc: 0.44
Batch: 500; loss: 1.57; acc: 0.44
Batch: 520; loss: 1.83; acc: 0.39
Batch: 540; loss: 1.66; acc: 0.41
Batch: 560; loss: 1.66; acc: 0.41
Batch: 580; loss: 1.49; acc: 0.48
Batch: 600; loss: 1.56; acc: 0.47
Batch: 620; loss: 1.33; acc: 0.52
Batch: 640; loss: 1.65; acc: 0.48
Batch: 660; loss: 1.46; acc: 0.47
Batch: 680; loss: 1.68; acc: 0.39
Batch: 700; loss: 1.37; acc: 0.53
Batch: 720; loss: 1.66; acc: 0.39
Batch: 740; loss: 1.44; acc: 0.59
Batch: 760; loss: 1.6; acc: 0.47
Batch: 780; loss: 1.89; acc: 0.34
Train Epoch over. train_loss: 1.67; train_accuracy: 0.42 

Batch: 0; loss: 1.75; acc: 0.42
Batch: 20; loss: 2.29; acc: 0.31
Batch: 40; loss: 1.56; acc: 0.5
Batch: 60; loss: 1.83; acc: 0.41
Batch: 80; loss: 1.81; acc: 0.31
Batch: 100; loss: 1.85; acc: 0.41
Batch: 120; loss: 2.07; acc: 0.39
Batch: 140; loss: 1.78; acc: 0.41
Val Epoch over. val_loss: 1.9000071446607067; val_accuracy: 0.37251194267515925 

Epoch 9 start
The current lr is: 1.0
Batch: 0; loss: 1.63; acc: 0.47
Batch: 20; loss: 1.68; acc: 0.42
Batch: 40; loss: 1.64; acc: 0.45
Batch: 60; loss: 1.32; acc: 0.58
Batch: 80; loss: 1.52; acc: 0.52
Batch: 100; loss: 1.63; acc: 0.45
Batch: 120; loss: 2.05; acc: 0.28
Batch: 140; loss: 2.1; acc: 0.3
Batch: 160; loss: 1.3; acc: 0.48
Batch: 180; loss: 1.52; acc: 0.45
Batch: 200; loss: 1.46; acc: 0.47
Batch: 220; loss: 1.49; acc: 0.48
Batch: 240; loss: 1.78; acc: 0.39
Batch: 260; loss: 1.83; acc: 0.34
Batch: 280; loss: 1.43; acc: 0.52
Batch: 300; loss: 1.6; acc: 0.5
Batch: 320; loss: 1.83; acc: 0.41
Batch: 340; loss: 1.4; acc: 0.5
Batch: 360; loss: 1.39; acc: 0.59
Batch: 380; loss: 1.85; acc: 0.38
Batch: 400; loss: 1.12; acc: 0.62
Batch: 420; loss: 1.15; acc: 0.58
Batch: 440; loss: 1.63; acc: 0.42
Batch: 460; loss: 1.79; acc: 0.41
Batch: 480; loss: 1.62; acc: 0.45
Batch: 500; loss: 1.52; acc: 0.48
Batch: 520; loss: 1.46; acc: 0.53
Batch: 540; loss: 1.52; acc: 0.5
Batch: 560; loss: 1.45; acc: 0.48
Batch: 580; loss: 1.55; acc: 0.48
Batch: 600; loss: 1.48; acc: 0.47
Batch: 620; loss: 1.43; acc: 0.5
Batch: 640; loss: 1.64; acc: 0.41
Batch: 660; loss: 1.8; acc: 0.41
Batch: 680; loss: 1.55; acc: 0.44
Batch: 700; loss: 1.32; acc: 0.61
Batch: 720; loss: 1.39; acc: 0.48
Batch: 740; loss: 1.85; acc: 0.47
Batch: 760; loss: 1.91; acc: 0.36
Batch: 780; loss: 1.72; acc: 0.47
Train Epoch over. train_loss: 1.55; train_accuracy: 0.47 

Batch: 0; loss: 1.68; acc: 0.38
Batch: 20; loss: 1.77; acc: 0.41
Batch: 40; loss: 1.4; acc: 0.58
Batch: 60; loss: 1.57; acc: 0.42
Batch: 80; loss: 1.63; acc: 0.44
Batch: 100; loss: 1.84; acc: 0.38
Batch: 120; loss: 1.68; acc: 0.39
Batch: 140; loss: 1.22; acc: 0.58
Val Epoch over. val_loss: 1.5632495075274424; val_accuracy: 0.45352308917197454 

Epoch 10 start
The current lr is: 1.0
Batch: 0; loss: 1.87; acc: 0.36
Batch: 20; loss: 1.37; acc: 0.61
Batch: 40; loss: 1.51; acc: 0.42
Batch: 60; loss: 1.32; acc: 0.56
Batch: 80; loss: 1.53; acc: 0.48
Batch: 100; loss: 1.56; acc: 0.5
Batch: 120; loss: 1.37; acc: 0.56
Batch: 140; loss: 1.44; acc: 0.5
Batch: 160; loss: 1.51; acc: 0.5
Batch: 180; loss: 1.34; acc: 0.52
Batch: 200; loss: 1.15; acc: 0.61
Batch: 220; loss: 1.5; acc: 0.56
Batch: 240; loss: 1.27; acc: 0.52
Batch: 260; loss: 2.01; acc: 0.41
Batch: 280; loss: 1.63; acc: 0.45
Batch: 300; loss: 1.72; acc: 0.38
Batch: 320; loss: 1.78; acc: 0.42
Batch: 340; loss: 1.68; acc: 0.47
Batch: 360; loss: 1.45; acc: 0.48
Batch: 380; loss: 1.74; acc: 0.53
Batch: 400; loss: 1.87; acc: 0.41
Batch: 420; loss: 1.77; acc: 0.38
Batch: 440; loss: 1.46; acc: 0.45
Batch: 460; loss: 1.77; acc: 0.38
Batch: 480; loss: 1.63; acc: 0.5
Batch: 500; loss: 1.58; acc: 0.48
Batch: 520; loss: 1.58; acc: 0.47
Batch: 540; loss: 1.61; acc: 0.47
Batch: 560; loss: 1.37; acc: 0.53
Batch: 580; loss: 1.46; acc: 0.52
Batch: 600; loss: 1.44; acc: 0.52
Batch: 620; loss: 1.62; acc: 0.5
Batch: 640; loss: 1.56; acc: 0.48
Batch: 660; loss: 1.48; acc: 0.47
Batch: 680; loss: 1.72; acc: 0.36
