epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.3919685781121254,0.8986,0.1707890381811151,0.9470541401273885
2,0.11691442596912384,0.9649,0.10679895329959453,0.9654657643312102
3,0.08599454927742481,0.97355,0.12307878059281666,0.9680533439490446
4,0.07759424983561039,0.9758,0.10264677032353772,0.970640923566879
5,0.06996719226241112,0.979475,0.10323185077423502,0.972531847133758
6,0.06451268533170224,0.980725,0.13764816290064222,0.9651671974522293
7,0.06364421624839306,0.981675,0.1262199867540484,0.9685509554140127
8,0.06675897284448147,0.981225,0.11519006066688686,0.9709394904458599
9,0.06409150635004043,0.981625,0.0994467334287941,0.9768113057324841
10,0.05609594881534576,0.984525,0.12293300438363841,0.9736265923566879
11,0.058138262784481046,0.98445,0.10546259532213971,0.9753184713375797
12,0.06071980027854443,0.984175,0.09860864938918952,0.978702229299363
13,0.059674130564928055,0.984725,0.14531614271935764,0.9721337579617835
14,0.04944376932829619,0.986425,0.1271778958119974,0.9747213375796179
15,0.06566592842042446,0.983975,0.10097870094238952,0.9802945859872612
16,0.0421909311324358,0.9892,0.11639645626875246,0.9781050955414012
17,0.05824060872793198,0.98545,0.10655065186938663,0.9786027070063694
18,0.05093438332080841,0.98765,0.15456346789030892,0.975218949044586
19,0.06042863445580006,0.98535,0.16045240042315925,0.9703423566878981
20,0.04707799244150519,0.989175,0.13098654780940266,0.9759156050955414
21,0.04780150770395994,0.988525,0.14635947009750233,0.973328025477707
22,0.054539902208000424,0.987375,0.13484223533398026,0.9765127388535032
23,0.04647565789371729,0.98905,0.1525618055372671,0.9770103503184714
24,0.04363377832174301,0.9901,0.15197558012927415,0.9736265923566879
25,0.04096283622086048,0.9907,0.16127583089100708,0.976015127388535
26,0.05085807851701975,0.988525,0.15378280583128429,0.9791003184713376
