epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,8.848132863998414,0.54115,7.780954432335629,0.5858877388535032
2,8.274769983291627,0.58535,8.297700734654809,0.5846934713375797
3,8.248742963027954,0.587675,7.797739815560116,0.5982285031847133
4,8.196573518371583,0.595025,8.25412064752761,0.5836982484076433
5,8.151841827011108,0.594,8.030250467312564,0.5912619426751592
6,8.138913037490845,0.592825,8.168317755316473,0.5952428343949044
7,8.13043052406311,0.5984,9.12220479880169,0.5709593949044586
8,8.07533775177002,0.606175,8.355697716876959,0.5976313694267515
9,8.156306595993042,0.6104,9.01555768699403,0.5841958598726115
10,8.059079944992066,0.60785,8.996255516246626,0.5711584394904459
